"KINDPATENT","Patent office","KINDREGION","Reference region","REGIONS","Regions","TECHNO","Total patents and by technologies","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2003","2003","NBR","Number","0","Units",,,78.0698,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2004","2004","NBR","Number","0","Units",,,80.3278,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2005","2005","NBR","Number","0","Units",,,87.0861,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2006","2006","NBR","Number","0","Units",,,62.6702,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2007","2007","NBR","Number","0","Units",,,94.9504,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2008","2008","NBR","Number","0","Units",,,82.8643,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2009","2009","NBR","Number","0","Units",,,92.4552,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2010","2010","NBR","Number","0","Units",,,97.9603,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2011","2011","NBR","Number","0","Units",,,125.5715,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","ICT","ICT","2012","2012","NBR","Number","0","Units",,,130.8056,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","1998","1998","NBR","Number","0","Units",,,2.8333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","1999","1999","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2000","2000","NBR","Number","0","Units",,,0.125,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2001","2001","NBR","Number","0","Units",,,1.9429,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2002","2002","NBR","Number","0","Units",,,3.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2003","2003","NBR","Number","0","Units",,,5.619,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2004","2004","NBR","Number","0","Units",,,2.5227,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2005","2005","NBR","Number","0","Units",,,10.8333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2006","2006","NBR","Number","0","Units",,,4.8333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2007","2007","NBR","Number","0","Units",,,5.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2008","2008","NBR","Number","0","Units",,,6.9548,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2009","2009","NBR","Number","0","Units",,,2.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2010","2010","NBR","Number","0","Units",,,5.8095,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2011","2011","NBR","Number","0","Units",,,6.3095,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","NANOTECH","Nanotechnology","2012","2012","NBR","Number","0","Units",,,8.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","1998","1998","PC","Percentage","0","Units",,,15.8978,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","1999","1999","PC","Percentage","0","Units",,,17.7992,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2000","2000","PC","Percentage","0","Units",,,14.9026,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2001","2001","PC","Percentage","0","Units",,,15.3834,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2002","2002","PC","Percentage","0","Units",,,14.3777,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2003","2003","PC","Percentage","0","Units",,,16.1443,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2004","2004","PC","Percentage","0","Units",,,14.4389,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2005","2005","PC","Percentage","0","Units",,,15.8759,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2006","2006","PC","Percentage","0","Units",,,14.4804,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2007","2007","PC","Percentage","0","Units",,,18.1685,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2008","2008","PC","Percentage","0","Units",,,15.9059,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2009","2009","PC","Percentage","0","Units",,,17.6712,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2010","2010","PC","Percentage","0","Units",,,18.2363,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2011","2011","PC","Percentage","0","Units",,,19.008,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","TOTAL_SHARE","Share of region in country's total patents","2012","2012","PC","Percentage","0","Units",,,19.7058,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","1998","1998","NBR","Number","0","Units",,,6.5833,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","1999","1999","NBR","Number","0","Units",,,11.2778,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2000","2000","NBR","Number","0","Units",,,7.4266,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2001","2001","NBR","Number","0","Units",,,8.1762,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2002","2002","NBR","Number","0","Units",,,15.2667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2003","2003","NBR","Number","0","Units",,,6.9222,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2004","2004","NBR","Number","0","Units",,,12.4928,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2005","2005","NBR","Number","0","Units",,,13.8422,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2006","2006","NBR","Number","0","Units",,,10.4083,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2007","2007","NBR","Number","0","Units",,,16.7929,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2008","2008","NBR","Number","0","Units",,,15.9512,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2009","2009","NBR","Number","0","Units",,,18.3833,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2010","2010","NBR","Number","0","Units",,,21.6333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2011","2011","NBR","Number","0","Units",,,15.2167,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","MEDICAL","Medical technology","2012","2012","NBR","Number","0","Units",,,21.4383,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","1998","1998","NBR","Number","0","Units",,,15.2873,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","1999","1999","NBR","Number","0","Units",,,26.2929,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2000","2000","NBR","Number","0","Units",,,24.8298,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2001","2001","NBR","Number","0","Units",,,28.1536,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2002","2002","NBR","Number","0","Units",,,26.2306,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2003","2003","NBR","Number","0","Units",,,32.2144,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2004","2004","NBR","Number","0","Units",,,19.7591,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2005","2005","NBR","Number","0","Units",,,19.2171,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2006","2006","NBR","Number","0","Units",,,14.5469,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2007","2007","NBR","Number","0","Units",,,14.55,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2008","2008","NBR","Number","0","Units",,,16.36,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2009","2009","NBR","Number","0","Units",,,20.8103,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2010","2010","NBR","Number","0","Units",,,14.204,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2011","2011","NBR","Number","0","Units",,,15.5179,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE24","Prov. Vlaams Brabant","PHARMA","Pharmaceuticals","2012","2012","NBR","Number","0","Units",,,11.0992,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","1998","1998","NBR","Number","0","Units",,,102.3667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","1999","1999","NBR","Number","0","Units",,,119.6409,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2000","2000","NBR","Number","0","Units",,,104.7667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2001","2001","NBR","Number","0","Units",,,107.7657,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2002","2002","NBR","Number","0","Units",,,119.457,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2003","2003","NBR","Number","0","Units",,,114.4977,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2004","2004","NBR","Number","0","Units",,,147.0771,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2005","2005","NBR","Number","0","Units",,,132.1005,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2006","2006","NBR","Number","0","Units",,,129.6893,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2007","2007","NBR","Number","0","Units",,,117.3504,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2008","2008","NBR","Number","0","Units",,,150.7141,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","BE25","Prov. West-Vlaanderen","TOTAL","Total Patents","2009","2009","NBR","Number","0","Units",,,148.4956,,
